CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
423719.0,38.0,Male,57.0,2.0,1.0,15.0,Standard,Annual,594.61,16.0,0.0
207230.0,47.0,Female,27.0,13.0,9.0,14.0,Standard,Annual,161.02,21.0,1.0
206168.0,39.0,Male,33.0,27.0,9.0,0.0,Premium,Monthly,373.54,9.0,1.0
121235.0,55.0,Male,33.0,3.0,10.0,0.0,Premium,Annual,837.0,8.0,1.0
39876.0,25.0,Female,11.0,30.0,1.0,20.0,Basic,Annual,792.0,29.0,1.0
347101.0,45.0,Male,2.0,14.0,4.0,17.0,Premium,Quarterly,597.51,10.0,0.0
372156.0,38.0,Male,57.0,10.0,2.0,19.0,Basic,Annual,980.44,24.0,0.0
407851.0,37.0,Female,58.0,19.0,0.0,13.0,Basic,Quarterly,613.65,8.0,0.0
46822.0,43.0,Female,50.0,8.0,10.0,13.0,Standard,Quarterly,514.0,20.0,1.0
220658.0,35.0,Female,55.0,6.0,6.0,21.0,Basic,Monthly,881.46,26.0,1.0
329613.0,34.0,Female,24.0,28.0,2.0,4.0,Basic,Quarterly,548.6,11.0,0.0
40099.0,61.0,Female,27.0,7.0,8.0,19.0,Premium,Monthly,859.0,19.0,1.0
417105.0,25.0,Male,55.0,4.0,2.0,13.0,Basic,Quarterly,753.23,21.0,0.0
230382.0,29.0,Female,46.0,29.0,6.0,2.0,Basic,Annual,758.84,29.0,1.0
104122.0,51.0,Male,11.0,11.0,3.0,21.0,Basic,Monthly,869.0,13.0,1.0
401262.0,23.0,Female,9.0,11.0,2.0,13.0,Basic,Quarterly,641.67,3.0,0.0
276152.0,37.0,Female,26.0,26.0,3.0,3.0,Premium,Annual,962.63,4.0,0.0
273281.0,23.0,Male,7.0,5.0,2.0,14.0,Premium,Quarterly,530.04,17.0,0.0
208670.0,30.0,Female,46.0,9.0,1.0,24.0,Premium,Monthly,217.66,21.0,1.0
297445.0,33.0,Female,28.0,6.0,3.0,12.0,Premium,Quarterly,918.48,9.0,0.0
26024.0,63.0,Female,52.0,18.0,0.0,23.0,Premium,Monthly,331.0,24.0,1.0
127806.0,46.0,Female,50.0,3.0,2.0,14.0,Premium,Quarterly,379.0,5.0,1.0
49696.0,31.0,Male,25.0,26.0,8.0,12.0,Basic,Monthly,334.0,30.0,1.0
447207.0,23.0,Male,59.0,14.0,2.0,2.0,Premium,Quarterly,867.42,30.0,0.0
56060.0,55.0,Female,43.0,24.0,5.0,8.0,Premium,Quarterly,782.0,1.0,1.0
438883.0,27.0,Male,52.0,14.0,0.0,4.0,Premium,Quarterly,740.34,13.0,0.0
266098.0,41.0,Female,5.0,2.0,3.0,17.0,Premium,Annual,796.76,13.0,0.0
357509.0,50.0,Male,40.0,17.0,3.0,19.0,Standard,Annual,503.15,7.0,0.0
281121.0,40.0,Male,40.0,7.0,0.0,15.0,Standard,Quarterly,769.93,4.0,0.0
196747.0,20.0,Male,5.0,7.0,6.0,7.0,Premium,Annual,419.0,25.0,1.0
127327.0,33.0,Female,47.0,26.0,4.0,19.0,Standard,Quarterly,912.0,20.0,1.0
326103.0,31.0,Female,51.0,16.0,2.0,2.0,Premium,Annual,652.43,12.0,0.0
208669.0,20.0,Male,44.0,18.0,9.0,11.0,Premium,Annual,890.47,20.0,1.0
191672.0,44.0,Female,38.0,20.0,2.0,19.0,Standard,Quarterly,337.0,9.0,1.0
151679.0,27.0,Female,44.0,30.0,4.0,15.0,Standard,Monthly,598.0,26.0,1.0
231325.0,37.0,Female,30.0,29.0,8.0,18.0,Premium,Monthly,946.43,6.0,1.0
279064.0,25.0,Male,57.0,19.0,0.0,17.0,Standard,Quarterly,747.34,26.0,0.0
345540.0,42.0,Female,4.0,17.0,0.0,5.0,Premium,Annual,939.29,5.0,0.0
112605.0,65.0,Male,38.0,29.0,8.0,23.0,Premium,Quarterly,436.0,22.0,1.0
428385.0,35.0,Male,48.0,8.0,1.0,1.0,Standard,Annual,523.55,21.0,0.0
64450.0,58.0,Female,48.0,7.0,5.0,13.0,Premium,Annual,460.0,28.0,1.0
84654.0,47.0,Female,38.0,24.0,9.0,22.0,Standard,Monthly,236.0,3.0,1.0
45709.0,40.0,Female,19.0,24.0,6.0,6.0,Premium,Quarterly,257.0,6.0,1.0
144067.0,38.0,Female,59.0,22.0,8.0,12.0,Standard,Monthly,455.0,20.0,1.0
165498.0,60.0,Female,47.0,14.0,9.0,17.0,Basic,Quarterly,580.0,26.0,1.0
47524.0,44.0,Female,48.0,28.0,5.0,18.0,Standard,Annual,283.0,26.0,1.0
49053.0,26.0,Male,34.0,27.0,2.0,30.0,Premium,Monthly,856.0,7.0,1.0
297526.0,25.0,Female,28.0,15.0,1.0,7.0,Standard,Quarterly,994.44,11.0,0.0
258531.0,65.0,Male,36.0,1.0,1.0,22.0,Premium,Monthly,257.11,14.0,1.0
304517.0,34.0,Male,57.0,21.0,3.0,1.0,Standard,Quarterly,914.27,20.0,0.0
68492.0,25.0,Male,36.0,30.0,0.0,10.0,Premium,Quarterly,473.0,30.0,1.0
223837.0,42.0,Male,26.0,4.0,8.0,7.0,Basic,Annual,944.27,24.0,1.0
213892.0,64.0,Male,52.0,13.0,2.0,8.0,Basic,Quarterly,274.94,24.0,1.0
309703.0,27.0,Female,47.0,16.0,0.0,17.0,Basic,Annual,886.0,6.0,0.0
68448.0,26.0,Male,1.0,16.0,8.0,9.0,Standard,Quarterly,890.0,8.0,1.0
233992.0,28.0,Male,18.0,29.0,7.0,10.0,Standard,Monthly,867.57,25.0,1.0
190192.0,54.0,Male,18.0,24.0,9.0,25.0,Premium,Quarterly,447.0,16.0,1.0
176409.0,41.0,Female,15.0,15.0,9.0,20.0,Standard,Quarterly,885.0,12.0,1.0
154930.0,48.0,Female,41.0,10.0,8.0,8.0,Basic,Annual,245.0,12.0,1.0
238741.0,25.0,Male,2.0,18.0,0.0,23.0,Standard,Monthly,133.87,10.0,1.0
197235.0,40.0,Male,17.0,11.0,8.0,29.0,Premium,Annual,328.0,5.0,1.0
62991.0,60.0,Female,19.0,11.0,7.0,2.0,Basic,Monthly,878.0,8.0,1.0
88142.0,35.0,Male,29.0,1.0,6.0,11.0,Basic,Monthly,448.0,26.0,1.0
219542.0,36.0,Female,52.0,23.0,4.0,25.0,Standard,Monthly,333.62,10.0,1.0
23152.0,48.0,Male,30.0,2.0,3.0,20.0,Premium,Quarterly,540.0,18.0,0.0
224284.0,31.0,Male,5.0,12.0,2.0,7.0,Basic,Annual,938.26,9.0,1.0
4240.0,24.0,Male,15.0,25.0,1.0,21.0,Standard,Monthly,988.0,23.0,1.0
220663.0,19.0,Male,57.0,16.0,1.0,18.0,Premium,Annual,420.86,3.0,1.0
35898.0,43.0,Male,27.0,27.0,9.0,8.0,Standard,Annual,348.0,5.0,1.0
208202.0,64.0,Male,48.0,21.0,10.0,14.0,Premium,Annual,729.14,19.0,1.0
226489.0,20.0,Female,8.0,29.0,9.0,23.0,Standard,Quarterly,771.72,9.0,1.0
346842.0,48.0,Female,33.0,26.0,0.0,1.0,Premium,Quarterly,704.09,3.0,0.0
63234.0,20.0,Female,41.0,23.0,6.0,6.0,Basic,Annual,155.0,29.0,1.0
230744.0,21.0,Female,57.0,19.0,6.0,14.0,Standard,Quarterly,758.99,23.0,1.0
161748.0,54.0,Female,14.0,22.0,10.0,16.0,Standard,Monthly,366.0,15.0,1.0
261685.0,27.0,Male,37.0,16.0,1.0,20.0,Premium,Quarterly,854.22,17.0,0.0
84755.0,28.0,Male,42.0,6.0,5.0,1.0,Premium,Quarterly,864.0,19.0,1.0
172607.0,61.0,Female,24.0,4.0,4.0,14.0,Basic,Annual,497.0,29.0,1.0
185290.0,61.0,Female,36.0,13.0,8.0,14.0,Standard,Annual,219.0,2.0,1.0
422200.0,25.0,Female,26.0,15.0,1.0,3.0,Standard,Annual,892.15,8.0,0.0
79249.0,22.0,Female,41.0,20.0,2.0,14.0,Basic,Monthly,233.0,18.0,1.0
242135.0,48.0,Male,13.0,18.0,3.0,27.0,Standard,Monthly,657.89,20.0,1.0
228428.0,56.0,Male,39.0,24.0,4.0,8.0,Standard,Quarterly,121.17,25.0,1.0
188370.0,45.0,Male,21.0,26.0,5.0,20.0,Standard,Annual,356.0,12.0,1.0
13067.0,62.0,Female,20.0,30.0,10.0,1.0,Premium,Annual,302.0,30.0,1.0
432772.0,31.0,Female,60.0,9.0,2.0,10.0,Premium,Annual,930.94,9.0,0.0
152504.0,64.0,Male,6.0,18.0,0.0,6.0,Premium,Monthly,478.0,17.0,1.0
246524.0,44.0,Female,51.0,17.0,10.0,24.0,Premium,Monthly,724.82,2.0,1.0
55986.0,26.0,Male,37.0,13.0,5.0,6.0,Basic,Annual,365.0,28.0,1.0
66526.0,28.0,Female,41.0,16.0,0.0,14.0,Standard,Monthly,924.0,7.0,1.0
120616.0,42.0,Female,11.0,14.0,10.0,24.0,Basic,Monthly,488.0,6.0,1.0
12720.0,54.0,Male,54.0,13.0,9.0,29.0,Standard,Monthly,833.0,4.0,1.0
137917.0,45.0,Male,47.0,18.0,9.0,19.0,Premium,Quarterly,915.0,30.0,1.0
39241.0,19.0,Female,28.0,1.0,8.0,14.0,Standard,Monthly,437.0,27.0,1.0
268311.0,48.0,Male,34.0,5.0,2.0,4.0,Basic,Annual,525.07,16.0,0.0
64630.0,26.0,Female,33.0,15.0,9.0,11.0,Basic,Annual,416.0,2.0,1.0
185068.0,25.0,Female,52.0,4.0,3.0,21.0,Premium,Quarterly,264.0,17.0,1.0
172296.0,35.0,Male,29.0,28.0,7.0,16.0,Standard,Annual,450.0,11.0,1.0
142900.0,32.0,Female,41.0,19.0,2.0,28.0,Standard,Annual,805.0,10.0,1.0
401195.0,38.0,Male,44.0,26.0,1.0,4.0,Basic,Quarterly,720.45,1.0,0.0
17878.0,23.0,Female,29.0,26.0,3.0,28.0,Basic,Monthly,261.0,11.0,1.0
393941.0,22.0,Male,27.0,10.0,1.0,0.0,Standard,Quarterly,647.46,28.0,0.0
440625.0,39.0,Male,39.0,19.0,3.0,14.0,Basic,Annual,553.15,12.0,0.0
249900.0,34.0,Male,50.0,4.0,9.0,10.0,Standard,Monthly,292.51,17.0,1.0
76238.0,26.0,Female,52.0,19.0,1.0,22.0,Basic,Annual,450.0,20.0,1.0
189071.0,40.0,Male,39.0,24.0,6.0,10.0,Basic,Quarterly,853.0,16.0,1.0
117383.0,18.0,Female,6.0,23.0,2.0,0.0,Premium,Annual,359.0,6.0,1.0
125660.0,53.0,Male,53.0,3.0,0.0,26.0,Basic,Quarterly,634.0,2.0,1.0
404968.0,27.0,Male,1.0,12.0,1.0,16.0,Standard,Quarterly,747.42,16.0,0.0
158267.0,55.0,Female,44.0,11.0,2.0,3.0,Standard,Annual,569.0,28.0,1.0
187356.0,38.0,Female,45.0,30.0,8.0,13.0,Premium,Annual,917.0,16.0,1.0
209217.0,32.0,Female,33.0,11.0,6.0,13.0,Premium,Monthly,989.87,30.0,1.0
132624.0,22.0,Female,23.0,8.0,1.0,11.0,Basic,Monthly,800.0,18.0,1.0
204956.0,44.0,Female,42.0,18.0,3.0,17.0,Standard,Annual,370.43,22.0,1.0
383643.0,42.0,Female,31.0,3.0,4.0,5.0,Standard,Annual,896.08,1.0,0.0
90621.0,24.0,Male,24.0,24.0,6.0,28.0,Premium,Quarterly,965.0,15.0,1.0
360089.0,47.0,Male,10.0,10.0,2.0,13.0,Basic,Annual,703.62,17.0,0.0
211714.0,43.0,Female,46.0,20.0,5.0,22.0,Premium,Quarterly,968.65,26.0,1.0
89619.0,30.0,Female,34.0,30.0,7.0,26.0,Standard,Monthly,874.0,18.0,1.0
69842.0,22.0,Female,32.0,16.0,5.0,22.0,Basic,Annual,994.0,2.0,1.0
307203.0,28.0,Male,35.0,11.0,1.0,9.0,Premium,Quarterly,649.6,27.0,0.0
23698.0,43.0,Female,43.0,14.0,1.0,28.0,Standard,Quarterly,820.0,2.0,1.0
442043.0,43.0,Female,28.0,18.0,2.0,0.0,Basic,Quarterly,632.75,13.0,0.0
150849.0,19.0,Male,27.0,20.0,4.0,0.0,Basic,Quarterly,423.0,8.0,1.0
224982.0,57.0,Female,56.0,16.0,1.0,5.0,Basic,Annual,634.07,25.0,1.0
255079.0,64.0,Male,22.0,24.0,7.0,30.0,Basic,Quarterly,495.48,5.0,1.0
297404.0,40.0,Male,12.0,10.0,1.0,9.0,Basic,Quarterly,588.57,7.0,0.0
3354.0,58.0,Female,34.0,5.0,2.0,15.0,Standard,Monthly,963.0,1.0,1.0
112304.0,61.0,Female,35.0,2.0,8.0,20.0,Premium,Annual,216.0,8.0,1.0
7560.0,58.0,Female,10.0,20.0,6.0,10.0,Premium,Annual,620.0,9.0,1.0
308938.0,38.0,Male,36.0,14.0,2.0,7.0,Premium,Annual,621.07,29.0,0.0
73236.0,36.0,Female,53.0,5.0,8.0,12.0,Premium,Quarterly,670.0,19.0,1.0
253275.0,22.0,Female,44.0,18.0,0.0,8.0,Standard,Quarterly,856.54,16.0,1.0
30168.0,41.0,Male,52.0,1.0,8.0,15.0,Standard,Quarterly,554.0,22.0,1.0
113235.0,35.0,Female,35.0,29.0,0.0,18.0,Premium,Annual,798.0,26.0,1.0
61561.0,62.0,Female,46.0,30.0,4.0,27.0,Standard,Quarterly,401.0,26.0,1.0
111628.0,20.0,Male,60.0,20.0,0.0,29.0,Premium,Annual,752.0,1.0,1.0
373776.0,49.0,Male,15.0,10.0,1.0,15.0,Basic,Quarterly,640.09,18.0,0.0
261625.0,26.0,Male,33.0,13.0,2.0,11.0,Standard,Annual,600.74,30.0,0.0
346319.0,20.0,Female,7.0,28.0,2.0,17.0,Basic,Annual,609.46,6.0,0.0
327311.0,47.0,Male,41.0,13.0,1.0,12.0,Basic,Quarterly,855.46,19.0,0.0
167334.0,47.0,Female,18.0,28.0,1.0,22.0,Standard,Quarterly,598.0,10.0,1.0
314286.0,50.0,Male,43.0,23.0,4.0,0.0,Basic,Annual,687.55,13.0,0.0
125541.0,45.0,Female,52.0,14.0,9.0,0.0,Standard,Annual,458.0,29.0,1.0
78475.0,20.0,Female,27.0,5.0,3.0,7.0,Standard,Annual,734.0,9.0,1.0
189598.0,45.0,Female,48.0,6.0,7.0,26.0,Premium,Monthly,133.0,19.0,1.0
217014.0,64.0,Female,52.0,1.0,9.0,15.0,Basic,Annual,514.46,4.0,1.0
399393.0,21.0,Male,37.0,25.0,2.0,14.0,Premium,Annual,554.75,11.0,0.0
367421.0,31.0,Male,16.0,26.0,1.0,3.0,Basic,Annual,819.37,28.0,0.0
227017.0,47.0,Female,35.0,1.0,3.0,14.0,Standard,Monthly,196.35,28.0,1.0
192484.0,40.0,Female,26.0,17.0,10.0,19.0,Basic,Quarterly,483.0,16.0,1.0
169913.0,60.0,Female,3.0,27.0,7.0,14.0,Premium,Quarterly,689.0,15.0,1.0
132845.0,31.0,Female,47.0,5.0,0.0,28.0,Basic,Annual,837.0,19.0,1.0
250632.0,26.0,Male,54.0,25.0,0.0,11.0,Basic,Annual,388.71,3.0,1.0
301350.0,20.0,Male,35.0,12.0,0.0,17.0,Premium,Annual,642.85,19.0,0.0
245984.0,21.0,Female,25.0,10.0,6.0,23.0,Premium,Annual,330.44,23.0,1.0
259222.0,64.0,Male,13.0,12.0,10.0,23.0,Premium,Annual,246.95,1.0,1.0
151044.0,31.0,Female,38.0,8.0,2.0,20.0,Standard,Quarterly,217.0,30.0,1.0
243271.0,35.0,Female,6.0,8.0,6.0,1.0,Premium,Quarterly,759.06,30.0,1.0
257943.0,59.0,Male,55.0,2.0,0.0,15.0,Basic,Quarterly,333.64,13.0,1.0
221335.0,39.0,Male,39.0,23.0,7.0,13.0,Basic,Annual,854.87,9.0,1.0
141220.0,26.0,Female,50.0,29.0,8.0,7.0,Premium,Quarterly,913.0,24.0,1.0
181126.0,47.0,Male,41.0,13.0,9.0,2.0,Basic,Monthly,842.0,1.0,1.0
40807.0,31.0,Male,28.0,26.0,7.0,9.0,Standard,Quarterly,897.0,5.0,1.0
36154.0,64.0,Male,37.0,5.0,2.0,27.0,Standard,Monthly,308.0,1.0,1.0
85579.0,53.0,Female,30.0,13.0,5.0,14.0,Premium,Annual,794.0,24.0,1.0
232339.0,48.0,Male,11.0,14.0,1.0,24.0,Premium,Monthly,401.55,7.0,1.0
169755.0,26.0,Male,55.0,19.0,4.0,18.0,Premium,Annual,350.0,9.0,1.0
105882.0,28.0,Female,9.0,14.0,6.0,28.0,Standard,Quarterly,917.0,30.0,1.0
45778.0,40.0,Male,34.0,6.0,6.0,6.0,Basic,Monthly,946.0,7.0,1.0
307333.0,27.0,Female,27.0,2.0,2.0,8.0,Premium,Annual,787.59,13.0,0.0
437836.0,46.0,Male,8.0,30.0,1.0,10.0,Standard,Quarterly,503.65,24.0,0.0
239428.0,22.0,Female,17.0,16.0,10.0,23.0,Standard,Annual,903.73,5.0,1.0
408254.0,42.0,Male,1.0,11.0,0.0,3.0,Premium,Quarterly,524.51,5.0,0.0
301023.0,46.0,Female,38.0,25.0,1.0,1.0,Standard,Annual,890.0,2.0,0.0
177015.0,36.0,Female,39.0,24.0,5.0,7.0,Standard,Annual,972.0,28.0,1.0
205339.0,50.0,Male,33.0,19.0,5.0,21.0,Basic,Monthly,146.26,18.0,1.0
36405.0,22.0,Female,46.0,25.0,0.0,6.0,Basic,Quarterly,341.0,9.0,1.0
426953.0,49.0,Male,56.0,7.0,4.0,17.0,Premium,Quarterly,800.22,14.0,0.0
287279.0,47.0,Male,33.0,15.0,4.0,16.0,Standard,Annual,710.17,9.0,0.0
200875.0,55.0,Female,51.0,14.0,1.0,20.0,Basic,Monthly,487.0,13.0,1.0
204618.0,24.0,Male,13.0,27.0,7.0,1.0,Premium,Quarterly,189.91,28.0,1.0
149015.0,53.0,Female,9.0,11.0,2.0,26.0,Basic,Annual,446.0,13.0,1.0
44666.0,40.0,Female,50.0,25.0,10.0,12.0,Premium,Monthly,118.0,6.0,1.0
211843.0,27.0,Male,22.0,11.0,5.0,13.0,Standard,Quarterly,872.42,15.0,1.0
172591.0,37.0,Male,54.0,18.0,1.0,26.0,Standard,Annual,606.0,20.0,1.0
368846.0,32.0,Male,48.0,30.0,1.0,6.0,Standard,Quarterly,830.32,7.0,0.0
174421.0,31.0,Male,43.0,3.0,10.0,17.0,Basic,Annual,636.0,11.0,1.0
6615.0,40.0,Male,50.0,19.0,8.0,22.0,Premium,Monthly,371.0,9.0,1.0
11383.0,36.0,Male,60.0,3.0,10.0,14.0,Basic,Monthly,598.0,18.0,1.0
267913.0,48.0,Male,1.0,9.0,2.0,10.0,Premium,Annual,732.08,29.0,0.0
149433.0,62.0,Male,28.0,14.0,0.0,16.0,Premium,Quarterly,517.0,9.0,1.0
382353.0,39.0,Female,46.0,23.0,1.0,20.0,Premium,Annual,599.86,10.0,0.0
157307.0,55.0,Female,30.0,1.0,3.0,23.0,Basic,Monthly,970.0,18.0,1.0
235714.0,28.0,Female,45.0,29.0,8.0,16.0,Premium,Annual,345.64,7.0,1.0
235271.0,60.0,Female,57.0,21.0,0.0,5.0,Basic,Quarterly,518.78,3.0,1.0
129650.0,37.0,Female,39.0,14.0,1.0,25.0,Standard,Quarterly,327.0,4.0,1.0
309618.0,37.0,Female,28.0,15.0,1.0,9.0,Standard,Quarterly,626.42,6.0,0.0
287182.0,50.0,Female,52.0,13.0,2.0,7.0,Standard,Quarterly,694.02,4.0,0.0
165004.0,21.0,Male,7.0,5.0,3.0,2.0,Basic,Annual,745.0,28.0,1.0
130186.0,19.0,Female,36.0,27.0,0.0,11.0,Basic,Quarterly,499.0,24.0,1.0
424790.0,48.0,Female,29.0,3.0,0.0,1.0,Standard,Annual,601.96,1.0,0.0
178486.0,48.0,Male,41.0,22.0,2.0,16.0,Premium,Monthly,435.0,29.0,1.0
290185.0,39.0,Male,42.0,10.0,3.0,16.0,Premium,Quarterly,629.18,21.0,0.0
313591.0,41.0,Female,11.0,28.0,3.0,13.0,Basic,Quarterly,876.24,1.0,0.0
397319.0,20.0,Male,49.0,2.0,0.0,1.0,Premium,Quarterly,885.43,27.0,0.0
208505.0,59.0,Female,60.0,21.0,2.0,4.0,Premium,Monthly,188.22,18.0,1.0
263312.0,46.0,Male,43.0,3.0,0.0,15.0,Basic,Annual,815.15,9.0,0.0
260019.0,41.0,Female,42.0,14.0,6.0,15.0,Standard,Monthly,651.95,19.0,1.0
250139.0,23.0,Male,2.0,15.0,7.0,28.0,Premium,Quarterly,798.81,29.0,1.0
423786.0,26.0,Male,57.0,2.0,2.0,19.0,Standard,Quarterly,976.76,4.0,0.0
7622.0,59.0,Female,36.0,26.0,7.0,7.0,Basic,Annual,863.0,20.0,1.0
313965.0,38.0,Male,52.0,11.0,2.0,10.0,Basic,Annual,512.88,6.0,0.0
255942.0,26.0,Female,22.0,5.0,0.0,23.0,Premium,Quarterly,858.88,18.0,1.0
375390.0,27.0,Male,48.0,17.0,2.0,1.0,Standard,Quarterly,563.92,27.0,0.0
15391.0,53.0,Male,1.0,27.0,0.0,2.0,Premium,Monthly,296.0,19.0,1.0
14865.0,58.0,Male,20.0,16.0,4.0,28.0,Premium,Quarterly,964.0,15.0,1.0
195179.0,58.0,Male,8.0,23.0,7.0,9.0,Premium,Annual,362.0,30.0,1.0
302278.0,42.0,Male,29.0,10.0,2.0,0.0,Basic,Quarterly,838.83,21.0,0.0
41164.0,44.0,Male,29.0,30.0,5.0,9.0,Premium,Annual,214.0,27.0,1.0
90695.0,47.0,Male,57.0,8.0,9.0,19.0,Standard,Quarterly,331.0,6.0,1.0
139837.0,57.0,Male,45.0,13.0,4.0,12.0,Basic,Monthly,614.0,27.0,1.0
188573.0,20.0,Male,16.0,17.0,10.0,26.0,Standard,Annual,930.0,12.0,1.0
123072.0,65.0,Female,24.0,19.0,7.0,30.0,Premium,Annual,907.0,25.0,1.0
29753.0,63.0,Male,32.0,20.0,8.0,20.0,Basic,Annual,192.0,18.0,1.0
100237.0,52.0,Female,17.0,3.0,6.0,22.0,Basic,Annual,480.0,24.0,1.0
152627.0,30.0,Male,4.0,4.0,0.0,17.0,Premium,Monthly,733.0,25.0,1.0
370849.0,42.0,Female,23.0,12.0,2.0,2.0,Standard,Annual,817.24,11.0,0.0
218514.0,63.0,Male,5.0,7.0,9.0,2.0,Basic,Annual,722.0,6.0,1.0
117449.0,29.0,Female,60.0,28.0,4.0,20.0,Standard,Quarterly,494.0,17.0,1.0
160827.0,51.0,Female,24.0,27.0,9.0,8.0,Basic,Quarterly,346.0,21.0,1.0
313900.0,23.0,Male,28.0,11.0,1.0,2.0,Basic,Quarterly,633.09,1.0,0.0
404488.0,24.0,Female,30.0,29.0,1.0,10.0,Premium,Quarterly,700.25,15.0,0.0
249279.0,38.0,Female,48.0,20.0,7.0,18.0,Premium,Quarterly,340.98,28.0,1.0
220717.0,63.0,Female,30.0,24.0,5.0,29.0,Standard,Quarterly,256.51,10.0,1.0
322034.0,40.0,Male,60.0,21.0,1.0,12.0,Premium,Annual,924.26,17.0,0.0
397590.0,31.0,Male,33.0,19.0,3.0,7.0,Basic,Quarterly,624.03,20.0,0.0
112163.0,59.0,Female,33.0,29.0,2.0,0.0,Basic,Quarterly,274.0,23.0,1.0
73609.0,40.0,Female,47.0,25.0,9.0,22.0,Premium,Annual,677.0,13.0,1.0
129186.0,22.0,Male,59.0,10.0,3.0,26.0,Premium,Monthly,863.0,19.0,1.0
125002.0,65.0,Male,60.0,7.0,4.0,15.0,Basic,Monthly,250.0,16.0,1.0
35529.0,26.0,Female,47.0,2.0,5.0,7.0,Premium,Quarterly,947.0,13.0,1.0
64765.0,37.0,Female,52.0,3.0,5.0,27.0,Basic,Monthly,152.0,14.0,1.0
147661.0,40.0,Female,46.0,10.0,5.0,10.0,Standard,Monthly,828.0,1.0,1.0
98243.0,40.0,Male,18.0,16.0,2.0,0.0,Standard,Annual,269.0,5.0,1.0
90823.0,25.0,Female,17.0,14.0,1.0,15.0,Premium,Annual,362.0,30.0,1.0
374529.0,23.0,Male,7.0,22.0,0.0,14.0,Basic,Annual,743.29,15.0,0.0
82727.0,41.0,Male,9.0,12.0,1.0,26.0,Premium,Annual,815.0,12.0,1.0
444004.0,35.0,Female,45.0,17.0,1.0,12.0,Standard,Annual,872.57,15.0,0.0
28099.0,39.0,Female,30.0,18.0,6.0,7.0,Basic,Quarterly,361.0,14.0,1.0
165075.0,23.0,Male,34.0,13.0,2.0,23.0,Basic,Annual,537.0,4.0,1.0
217086.0,30.0,Male,7.0,18.0,5.0,26.0,Standard,Quarterly,360.33,4.0,1.0
118947.0,29.0,Female,6.0,30.0,5.0,2.0,Premium,Monthly,582.0,3.0,1.0
389916.0,42.0,Male,8.0,15.0,1.0,6.0,Basic,Annual,798.51,8.0,0.0
436456.0,40.0,Male,9.0,30.0,2.0,5.0,Premium,Annual,693.41,24.0,0.0
228473.0,56.0,Female,40.0,26.0,1.0,3.0,Premium,Quarterly,825.12,15.0,1.0
289561.0,48.0,Male,22.0,26.0,3.0,10.0,Basic,Quarterly,951.68,25.0,0.0
139565.0,39.0,Female,41.0,3.0,8.0,22.0,Premium,Monthly,845.0,14.0,1.0
230219.0,39.0,Female,7.0,24.0,9.0,24.0,Basic,Annual,837.69,13.0,1.0
243354.0,27.0,Female,9.0,9.0,4.0,18.0,Premium,Monthly,566.5,6.0,1.0
258390.0,42.0,Male,13.0,1.0,4.0,20.0,Basic,Annual,669.67,11.0,1.0
227723.0,42.0,Male,11.0,21.0,2.0,19.0,Standard,Quarterly,307.46,8.0,1.0
351260.0,44.0,Male,41.0,4.0,3.0,17.0,Standard,Annual,895.94,30.0,0.0
341471.0,50.0,Male,53.0,30.0,4.0,20.0,Basic,Annual,933.46,19.0,0.0
93308.0,36.0,Female,58.0,24.0,3.0,1.0,Standard,Annual,759.0,20.0,1.0
93238.0,23.0,Female,38.0,25.0,8.0,9.0,Premium,Monthly,758.0,9.0,1.0
17578.0,65.0,Male,13.0,20.0,3.0,4.0,Premium,Monthly,436.0,9.0,1.0
57893.0,30.0,Female,31.0,14.0,7.0,23.0,Basic,Monthly,592.0,26.0,1.0
284251.0,48.0,Male,2.0,6.0,0.0,3.0,Standard,Quarterly,508.49,4.0,0.0
101006.0,54.0,Female,26.0,5.0,4.0,16.0,Basic,Annual,172.0,25.0,1.0
37428.0,18.0,Female,54.0,1.0,4.0,7.0,Standard,Monthly,465.0,30.0,1.0
150165.0,46.0,Female,30.0,2.0,1.0,28.0,Basic,Annual,863.0,12.0,1.0
341056.0,30.0,Male,8.0,2.0,2.0,11.0,Standard,Quarterly,761.49,21.0,0.0
183996.0,59.0,Female,50.0,10.0,3.0,23.0,Premium,Quarterly,492.0,19.0,1.0
347985.0,49.0,Male,12.0,26.0,1.0,8.0,Basic,Annual,736.12,13.0,0.0
159967.0,42.0,Female,17.0,1.0,1.0,25.0,Standard,Annual,597.0,29.0,1.0
59640.0,59.0,Female,16.0,10.0,10.0,24.0,Basic,Annual,397.0,19.0,1.0
111884.0,40.0,Female,20.0,1.0,7.0,9.0,Standard,Quarterly,869.0,9.0,1.0
142464.0,61.0,Male,5.0,22.0,2.0,11.0,Standard,Quarterly,646.0,21.0,1.0
232550.0,25.0,Female,42.0,5.0,2.0,9.0,Premium,Monthly,194.31,20.0,1.0
14351.0,56.0,Female,24.0,21.0,7.0,0.0,Standard,Quarterly,963.0,18.0,1.0
210780.0,45.0,Female,13.0,19.0,2.0,10.0,Standard,Monthly,111.6,6.0,1.0
154805.0,63.0,Female,58.0,6.0,1.0,15.0,Standard,Monthly,312.0,6.0,1.0
20133.0,49.0,Female,11.0,20.0,8.0,7.0,Standard,Quarterly,534.0,18.0,1.0
